,Date,Open,High,Low,Close,Adj Close,Volume,Effective Federal Funds Rate,Inflation Rate
225,1980-10-01,6.205581188201904,6.205581188201904,6.1010661125183105,6.192516803741455,1.5064691305160522,1190259.0,12.81,12.3
226,1980-11-01,5.865907192230225,5.996551036834717,5.865907192230225,5.996551036834717,1.4587963819503784,886954.0,15.85,12.1
227,1980-12-01,6.3362250328063965,6.3362250328063965,6.1402587890625,6.166388034820557,1.5183594226837158,947232.0,18.9,12.2
228,1981-01-01,6.166388034820557,6.218645095825195,6.166388034820557,6.192516803741455,1.5247927904129028,268861.0,19.08,11.4
229,1981-02-01,6.061872959136963,6.061872959136963,5.957357883453369,6.009614944458008,1.479757308959961,800842.0,15.93,10.9
230,1981-03-01,6.558319091796875,6.6497697830200195,6.506062030792236,6.623641014099121,1.6522225141525269,1286896.0,14.7,10.0
231,1981-04-01,6.597513198852539,6.662834167480469,6.558319091796875,6.597513198852539,1.6457046270370483,1330909.0,15.72,9.5
232,1981-05-01,6.3231611251831055,6.388482093811035,6.283967018127441,6.297031879425049,1.570752501487732,844854.0,18.52,9.5
233,1981-06-01,5.905099868774414,6.1402587890625,5.905099868774414,6.1010661125183105,1.5421607494354248,885997.0,19.1,9.4
234,1981-07-01,6.009614944458008,6.009614944458008,5.944293022155762,5.983487129211426,1.5124406814575195,1099363.0,19.04,11.1
235,1981-08-01,5.669940948486328,5.709135055541992,5.565425872802734,5.5784912109375,1.410070300102234,447782.0,17.82,11.6
236,1981-09-01,5.3694610595703125,5.40865421295166,5.304139137268066,5.3825249671936035,1.3802061080932615,688896.0,15.87,11.8
237,1981-10-01,5.225752830505371,5.23881721496582,5.199624061584473,5.225752830505371,1.3400059938430786,539635.0,15.08,10.9
238,1981-11-01,5.212687969207764,5.304139137268066,5.212687969207764,5.27800989151001,1.3534057140350342,1040042.0,13.31,10.2
239,1981-12-01,5.669940948486328,5.709135055541992,5.6307477951049805,5.669940948486328,1.47544527053833,1022819.0,12.37,9.5
240,1982-01-01,5.696070194244385,5.722198963165283,5.656877040863037,5.669940948486328,1.47544527053833,1006554.0,13.22,9.3
241,1982-02-01,5.74832820892334,5.826714038848877,5.656877040863037,5.656877040863037,1.4720463752746582,2398698.0,14.78,9.1
242,1982-03-01,5.787520885467529,5.826714038848877,5.735262870788574,5.80058479309082,1.5315178632736206,1556714.0,14.68,8.8
243,1982-04-01,5.696070194244385,5.774456977844238,5.604619979858398,5.735262870788574,1.5142722129821775,1017078.0,14.94,8.9
244,1982-05-01,5.735262870788574,5.774456977844238,5.6830058097839355,5.774456977844238,1.5246198177337646,624790.0,14.45,8.7
245,1982-06-01,5.330267906188965,5.3694610595703125,5.27800989151001,5.330267906188965,1.4279241561889648,1247667.0,14.15,8.6
246,1982-07-01,5.500104904174805,5.565425872802734,5.434782981872559,5.473976135253906,1.4664223194122314,942448.0,12.59,7.6
247,1982-08-01,5.656877040863037,5.722198963165283,5.5784912109375,5.696070194244385,1.525918960571289,1771994.0,10.12,7.1
248,1982-09-01,6.375418186187744,6.47993278503418,6.27090311050415,6.3231611251831055,1.719869613647461,3503802.0,10.31,5.9
249,1982-09-27,6.375418186187744,6.47993278503418,6.27090311050415,6.3231611251831055,1.719869613647461,3503802.0,10.31,5.9
250,1982-10-01,6.754284858703613,6.832671165466309,6.662834167480469,6.806542873382568,1.8513472080230713,1855235.0,9.71,5.9
251,1982-10-07,6.754284858703613,6.832671165466309,6.662834167480469,6.806542873382568,1.8513472080230713,1855235.0,9.71,5.9
252,1982-11-01,7.616534233093262,7.707984924316406,7.512019157409668,7.694921016693115,2.0929830074310303,1098406.0,9.2,5.3
253,1982-11-19,7.616534233093262,7.707984924316406,7.512019157409668,7.694921016693115,2.0929830074310303,1098406.0,9.2,5.3
254,1982-12-01,7.734114170074463,7.864758014678955,7.6034698486328125,7.629599094390869,2.097551107406616,2157584.0,8.95,4.5
255,1982-12-14,7.734114170074463,7.864758014678955,7.6034698486328125,7.629599094390869,2.097551107406616,2157584.0,8.95,4.5
256,1983-01-01,7.721048831939697,7.838628768920898,7.5904059410095215,7.655726909637451,2.1047353744506836,1127110.0,8.68,4.7
257,1983-02-01,7.877821922302246,7.969273090362549,7.786371231079102,7.825563907623291,2.15142822265625,948189.0,8.51,4.7
258,1983-03-01,8.269753456115723,8.335075378417969,8.191367149353027,8.308945655822754,2.3093063831329346,1535664.0,8.77,4.7
259,1983-03-31,8.269753456115723,8.335075378417969,8.191367149353027,8.308945655822754,2.3093063831329346,1535664.0,8.77,4.7
260,1983-04-01,8.112980842590332,8.20443058013916,8.099916458129883,8.13910961151123,2.2621026039123535,982634.0,8.8,4.3
261,1983-05-01,8.727006912231445,8.831521987915039,8.622491836547852,8.6616849899292,2.4073421955108643,2966080.0,8.63,3.6
262,1983-05-25,8.727006912231445,8.831521987915039,8.622491836547852,8.6616849899292,2.4073421955108643,2966080.0,8.63,3.6
263,1983-06-01,9.05361557006836,9.158130645751951,9.040552139282228,9.158130645751951,2.5699374675750732,1369181.0,8.98,2.9
264,1983-06-24,9.05361557006836,9.158130645751951,9.040552139282228,9.158130645751951,2.5699374675750732,1369181.0,8.98,2.9
265,1983-07-01,8.779264450073242,8.818456649780273,8.609427452087402,8.687813758850098,2.437958240509033,2686694.0,9.37,3.0
266,1983-07-14,8.779264450073242,8.818456649780273,8.609427452087402,8.687813758850098,2.437958240509033,2686694.0,9.37,3.0
267,1983-07-20,8.779264450073242,8.818456649780273,8.609427452087402,8.687813758850098,2.437958240509033,2686694.0,9.37,3.0
268,1983-08-01,8.256689071655273,8.308945655822754,8.230560302734375,8.282817840576172,2.3243088722229004,1241926.0,9.56,3.0
269,1983-08-11,8.256689071655273,8.308945655822754,8.230560302734375,8.282817840576172,2.3243088722229004,1241926.0,9.56,3.0
270,1983-08-17,8.256689071655273,8.308945655822754,8.230560302734375,8.282817840576172,2.3243088722229004,1241926.0,9.56,3.0
271,1983-09-01,8.191367149353027,8.217495918273926,8.060723304748535,8.178302764892578,2.31935453414917,2018848.0,9.45,3.5
272,1983-09-15,8.191367149353027,8.217495918273926,8.060723304748535,8.178302764892578,2.31935453414917,2018848.0,9.45,3.5
273,1983-10-01,8.622491836547852,8.700878143310547,8.54410457611084,8.648619651794434,2.452737331390381,1112758.0,9.48,3.7
274,1983-11-01,8.857650756835938,8.949101448059082,8.753134727478027,8.949101448059082,2.537951946258545,1239056.0,9.34,4.3
275,1983-12-01,8.949101448059082,8.949101448059082,8.80539321899414,8.844586372375488,2.532431125640869,2894320.0,9.47,4.8
276,1984-01-01,8.596363067626953,8.6616849899292,8.596363067626953,8.622491836547852,2.4688403606414795,782662.0,9.56,4.8
277,1984-02-01,8.126045227050781,8.13910961151123,7.98233699798584,8.047658920288086,2.3042500019073486,1669616.0,9.59,4.8
278,1984-03-01,7.864758014678955,7.98233699798584,7.838628768920898,7.943143844604492,2.2998368740081787,1863846.0,9.91,5.0
279,1984-03-29,7.864758014678955,7.98233699798584,7.838628768920898,7.943143844604492,2.2998368740081787,1863846.0,9.91,5.0
280,1984-04-01,7.629599094390869,7.629599094390869,7.342182159423828,7.394440174102783,2.140967607498169,1903075.0,10.29,5.0
281,1984-05-01,7.903951168060303,8.099916458129883,7.903951168060303,8.060723304748535,2.3338818550109863,3444480.0,10.32,5.2
282,1984-06-01,7.838628768920898,7.890885829925537,7.838628768920898,7.890885829925537,2.311074495315552,2126010.0,11.06,5.1
283,1984-07-01,8.060723304748535,8.086852073669434,7.917015075683594,7.969273090362549,2.334033250808716,561642.0,11.23,5.0
284,1984-07-05,8.060723304748535,8.086852073669434,7.917015075683594,7.969273090362549,2.334033250808716,561642.0,11.23,5.0
285,1984-07-19,8.060723304748535,8.086852073669434,7.917015075683594,7.969273090362549,2.334033250808716,561642.0,11.23,5.0
286,1984-08-01,7.969273090362549,8.086852073669434,7.930078983306885,8.021530151367188,2.3493385314941406,3511456.0,11.64,5.1
287,1984-08-09,7.969273090362549,8.086852073669434,7.930078983306885,8.021530151367188,2.3493385314941406,3511456.0,11.64,5.1
288,1984-09-01,8.622491836547852,8.622491836547852,8.504912376403809,8.531041145324707,2.52437424659729,820934.0,11.3,5.1
289,1984-09-20,8.622491836547852,8.622491836547852,8.504912376403809,8.531041145324707,2.52437424659729,820934.0,11.3,5.1
290,1984-09-27,8.622491836547852,8.622491836547852,8.504912376403809,8.531041145324707,2.52437424659729,820934.0,11.3,5.1
291,1984-10-01,7.903951168060303,7.969273090362549,7.890885829925537,7.917015075683594,2.3426830768585205,1306989.0,9.99,4.9
292,1984-10-11,7.903951168060303,7.969273090362549,7.890885829925537,7.917015075683594,2.3426830768585205,1306989.0,9.99,4.9
293,1984-10-18,7.903951168060303,7.969273090362549,7.890885829925537,7.917015075683594,2.3426830768585205,1306989.0,9.99,4.9
294,1984-11-01,8.531041145324707,8.648619651794434,8.517976760864258,8.596363067626953,2.54370641708374,1360570.0,9.43,4.6
295,1984-11-08,8.531041145324707,8.648619651794434,8.517976760864258,8.596363067626953,2.54370641708374,1360570.0,9.43,4.6
296,1984-11-23,8.531041145324707,8.648619651794434,8.517976760864258,8.596363067626953,2.54370641708374,1360570.0,9.43,4.6
297,1984-12-01,8.15217399597168,8.20443058013916,8.060723304748535,8.191367149353027,2.4492523670196533,1359613.0,8.38,4.7
298,1984-12-06,8.15217399597168,8.20443058013916,8.060723304748535,8.191367149353027,2.4492523670196533,1359613.0,8.38,4.7
299,1984-12-19,8.15217399597168,8.20443058013916,8.060723304748535,8.191367149353027,2.4492523670196533,1359613.0,8.38,4.7
300,1984-12-24,8.15217399597168,8.20443058013916,8.060723304748535,8.191367149353027,2.4492523670196533,1359613.0,8.38,4.7
301,1985-01-01,8.256689071655273,8.269753456115723,8.126045227050781,8.191367149353027,2.4492523670196533,924269.0,8.35,4.5
302,1985-01-24,8.256689071655273,8.269753456115723,8.126045227050781,8.191367149353027,2.4492523670196533,924269.0,8.35,4.5
303,1985-02-01,8.779264450073242,8.857650756835938,8.753134727478027,8.753134727478027,2.6172242164611816,2181504.0,8.5,4.7
304,1985-02-14,8.779264450073242,8.857650756835938,8.753134727478027,8.753134727478027,2.6172242164611816,2181504.0,8.5,4.7
305,1985-03-01,8.570234298706055,8.779264450073242,8.570234298706055,8.779264450073242,2.6526689529418945,4331434.0,8.58,4.8
306,1985-03-28,8.570234298706055,8.779264450073242,8.570234298706055,8.779264450073242,2.6526689529418945,4331434.0,8.58,4.8
307,1985-04-01,8.648619651794434,8.6616849899292,8.583297729492188,8.609427452087402,2.6013522148132324,793187.0,8.27,4.5
308,1985-04-25,8.648619651794434,8.6616849899292,8.583297729492188,8.609427452087402,2.6013522148132324,793187.0,8.27,4.5
309,1985-05-01,8.047658920288086,8.047658920288086,7.838628768920898,7.838628768920898,2.368454933166504,1918384.0,7.97,4.5
310,1985-05-20,8.047658920288086,8.047658920288086,7.838628768920898,7.838628768920898,2.368454933166504,1918384.0,7.97,4.5
311,1985-06-01,7.864758014678955,7.877821922302246,7.8125,7.851693153381348,2.3994929790496826,3223459.0,7.53,4.4
312,1985-07-01,8.15217399597168,8.191367149353027,8.099916458129883,8.165238380432129,2.4953129291534424,3947757.0,7.88,4.2
313,1985-07-11,8.15217399597168,8.191367149353027,8.099916458129883,8.165238380432129,2.4953129291534424,3947757.0,7.88,4.2
314,1985-08-01,8.387332916259766,8.439590454101562,8.335075378417969,8.400397300720215,2.56717848777771,1439027.0,7.9,4.1
315,1985-08-21,8.387332916259766,8.439590454101562,8.335075378417969,8.400397300720215,2.56717848777771,1439027.0,7.9,4.1
316,1985-09-01,7.995400905609131,8.021530151367188,7.943143844604492,8.021530151367188,2.4796204566955566,987418.0,7.92,4.0
317,1985-09-06,7.995400905609131,8.021530151367188,7.943143844604492,8.021530151367188,2.4796204566955566,987418.0,7.92,4.0
318,1985-10-01,7.943143844604492,8.03459358215332,7.890885829925537,8.03459358215332,2.4836583137512207,2092522.0,7.99,4.1
319,1985-11-01,8.112980842590332,8.256689071655273,8.112980842590332,8.256689071655273,2.5523109436035156,2477155.0,8.05,4.4
320,1985-12-01,8.80539321899414,8.88377857208252,8.766200065612793,8.792328834533691,2.7476632595062256,1769123.0,8.27,4.3
321,1985-12-18,8.80539321899414,8.88377857208252,8.766200065612793,8.792328834533691,2.7476632595062256,1769123.0,8.27,4.3
322,1986-01-01,9.380226135253906,9.380226135253906,9.249582290649414,9.262645721435549,2.8946399688720703,1526096.0,8.14,4.4
323,1986-02-01,9.497804641723633,9.641512870788574,9.458612442016602,9.615385055541992,3.004873037338257,2977562.0,7.86,4.2
324,1986-03-01,10.294732093811035,10.320860862731934,10.13796043395996,10.203282356262209,3.2184557914733887,2006410.0,7.48,4.1
325,1986-03-07,10.294732093811035,10.320860862731934,10.13796043395996,10.203282356262209,3.2184557914733887,2006410.0,7.48,4.1
326,1986-04-01,11.078595161437988,11.091659545898438,10.50376319885254,10.634406089782717,3.354448080062866,3704730.0,6.99,4.2
327,1986-04-02,11.078595161437988,11.091659545898438,10.50376319885254,10.634406089782717,3.354448080062866,3704730.0,6.99,4.2
328,1986-04-21,11.078595161437988,11.091659545898438,10.50376319885254,10.634406089782717,3.354448080062866,3704730.0,6.99,4.2
329,1986-05-01,10.921822547912598,10.947952270507812,10.830371856689451,10.8695650100708,3.428624391555786,2529779.0,6.85,4.0
330,1986-05-22,10.921822547912598,10.947952270507812,10.830371856689451,10.8695650100708,3.428624391555786,2529779.0,6.85,4.0
331,1986-06-01,11.170045852661133,11.222304344177246,10.921822547912598,10.974080085754396,3.493149518966675,3432042.0,6.92,4.0
332,1986-06-05,11.170045852661133,11.222304344177246,10.921822547912598,10.974080085754396,3.493149518966675,3432042.0,6.92,4.0
333,1986-07-01,11.94084358215332,12.019230842590332,11.88858699798584,11.993102073669434,3.8175137042999263,1869587.0,6.56,4.1
334,1986-07-11,11.94084358215332,12.019230842590332,11.88858699798584,11.993102073669434,3.8175137042999263,1869587.0,6.56,4.1
335,1986-08-01,11.601170539855955,11.601170539855955,11.418269157409668,11.483591079711914,3.655332088470459,1420848.0,6.17,4.0
336,1986-08-21,11.601170539855955,11.601170539855955,11.418269157409668,11.483591079711914,3.655332088470459,1420848.0,6.17,4.0
337,1986-09-01,11.73181438446045,11.784071922302246,11.509719848632812,11.509719848632812,3.69356369972229,2911542.0,5.89,4.1
338,1986-10-01,10.55601978302002,10.921822547912598,10.50376319885254,10.608278274536133,3.4042837619781494,2572835.0,5.85,4.0
339,1986-11-01,11.457462310791016,11.470526695251465,11.339882850646973,11.39214038848877,3.655829668045044,2032243.0,6.04,3.8
340,1986-12-01,11.627299308776855,11.784071922302246,11.535848617553713,11.784071922302246,3.812692642211914,3020618.0,6.91,3.8
341,1987-01-01,12.267454147338867,12.424226760864258,12.267454147338867,12.319711685180664,3.98599624633789,2061904.0,6.43,3.8
342,1987-01-05,12.267454147338867,12.424226760864258,12.267454147338867,12.319711685180664,3.98599624633789,2061904.0,6.43,3.8
343,1987-02-01,13.46937656402588,13.743728637695312,13.404054641723633,13.61308479309082,4.4044623374938965,2688608.0,6.1,3.8
344,1987-03-01,13.351798057556152,13.456313133239746,13.286476135253906,13.286476135253906,4.32964563369751,3489450.0,6.13,4.0
345,1987-04-01,13.325669288635254,13.547762870788574,13.325669288635254,13.521635055541992,4.406276702880859,3980288.0,6.37,4.2
346,1987-04-30,13.325669288635254,13.547762870788574,13.325669288635254,13.521635055541992,4.406276702880859,3980288.0,6.37,4.2
347,1987-05-01,13.325669288635254,13.430184364318848,13.090510368347168,13.142767906188965,4.282814979553223,2409222.0,6.85,4.2
348,1987-05-22,13.325669288635254,13.430184364318848,13.090510368347168,13.142767906188965,4.282814979553223,2409222.0,6.85,4.2
349,1987-06-01,13.46937656402588,13.482440948486328,13.27341079711914,13.312604904174805,4.370612621307373,2767066.0,6.73,4.1
350,1987-07-01,14.815008163452148,14.815008163452148,14.60597801208496,14.60597801208496,4.7952351570129395,2198248.0,6.58,4.0
351,1987-07-02,14.815008163452148,14.815008163452148,14.60597801208496,14.60597801208496,4.7952351570129395,2198248.0,6.58,4.0
352,1987-08-01,15.206939697265623,15.415969848632812,15.180810928344728,15.206939697265623,4.992534637451172,2387216.0,6.73,4.2
353,1987-08-27,15.206939697265623,15.415969848632812,15.180810928344728,15.206939697265623,4.992534637451172,2387216.0,6.73,4.2
354,1987-09-01,16.722408294677734,16.98369598388672,16.095317840576172,16.408863067626953,5.417853832244873,2670429.0,7.22,4.3
355,1987-09-03,16.722408294677734,16.98369598388672,16.095317840576172,16.408863067626953,5.417853832244873,2670429.0,7.22,4.3
356,1987-09-04,16.722408294677734,16.98369598388672,16.095317840576172,16.408863067626953,5.417853832244873,2670429.0,7.22,4.3
357,1987-09-24,16.722408294677734,16.98369598388672,16.095317840576172,16.408863067626953,5.417853832244873,2670429.0,7.22,4.3
358,1987-10-01,17.062082290649414,17.401756286621094,16.98369598388672,17.349498748779297,5.728434085845947,3033534.0,7.29,4.3
359,1987-11-01,12.385032653808594,12.698578834533691,12.149874687194824,12.5418062210083,4.141036033630371,1958570.0,6.69,4.4
360,1987-11-04,12.385032653808594,12.698578834533691,12.149874687194824,12.5418062210083,4.141036033630371,1958570.0,6.69,4.4
361,1987-12-01,12.5418062210083,12.5418062210083,12.176003456115724,12.22826099395752,4.068461894989014,3485622.0,6.77,4.2
362,1988-01-01,13.53469944000244,13.9527587890625,13.482440948486328,13.822114944458008,4.598753929138184,2616848.0,6.83,4.3
363,1988-01-28,13.53469944000244,13.9527587890625,13.482440948486328,13.822114944458008,4.598753929138184,2616848.0,6.83,4.3
364,1988-02-01,12.672450065612791,12.985995292663574,12.437291145324709,12.489547729492188,4.155393123626709,2144667.0,6.58,4.3
365,1988-02-11,12.672450065612791,12.985995292663574,12.437291145324709,12.489547729492188,4.155393123626709,2144667.0,6.58,4.3
366,1988-03-01,12.385032653808594,12.5679349899292,12.358904838562012,12.489547729492188,4.19354772567749,5118880.0,6.58,4.4
367,1988-03-30,12.385032653808594,12.5679349899292,12.358904838562012,12.489547729492188,4.19354772567749,5118880.0,6.58,4.4
368,1988-04-01,11.88858699798584,12.019230842590332,11.836329460144045,11.86245822906494,3.982994794845581,2657034.0,6.87,4.3
369,1988-05-01,12.358904838562012,12.463419914245604,12.280517578125,12.332776069641112,4.1409125328063965,1614600.0,7.09,4.3
370,1988-05-09,12.358904838562012,12.463419914245604,12.280517578125,12.332776069641112,4.1409125328063965,1614600.0,7.09,4.3
371,1988-05-25,12.358904838562012,12.463419914245604,12.280517578125,12.332776069641112,4.1409125328063965,1614600.0,7.09,4.3
372,1988-06-01,12.90760898590088,13.142767906188965,12.88148021697998,13.090510368347168,4.435257434844971,4368270.0,7.51,4.5
373,1988-06-22,12.90760898590088,13.142767906188965,12.88148021697998,13.090510368347168,4.435257434844971,4368270.0,7.51,4.5
374,1988-07-01,13.90050220489502,13.90050220489502,13.61308479309082,13.743728637695312,4.656578063964844,1563890.0,7.75,4.5
375,1988-07-19,13.90050220489502,13.90050220489502,13.61308479309082,13.743728637695312,4.656578063964844,1563890.0,7.75,4.5
376,1988-08-01,13.351798057556152,13.351798057556152,13.168895721435549,13.29953956604004,4.506081581115723,1408410.0,8.01,4.4
377,1988-08-08,13.351798057556152,13.351798057556152,13.168895721435549,13.29953956604004,4.506081581115723,1408410.0,8.01,4.4
378,1988-08-09,13.351798057556152,13.351798057556152,13.168895721435549,13.29953956604004,4.506081581115723,1408410.0,8.01,4.4
379,1988-09-01,12.5418062210083,12.62019157409668,12.306647300720217,12.385032653808594,4.233087539672852,3475098.0,8.19,4.4
380,1988-10-01,13.456313133239746,13.508569717407228,13.24728298187256,13.404054641723633,4.581379413604736,2191550.0,8.3,4.5
381,1988-11-01,12.698578834533691,12.803093910217283,12.672450065612791,12.672450065612791,4.331324100494385,1887288.0,8.35,4.4
382,1988-11-17,12.698578834533691,12.803093910217283,12.672450065612791,12.672450065612791,4.331324100494385,1887288.0,8.35,4.4
383,1988-11-22,12.698578834533691,12.803093910217283,12.672450065612791,12.672450065612791,4.331324100494385,1887288.0,8.35,4.4
384,1988-12-01,12.594063758850098,12.62019157409668,12.437291145324709,12.515677452087402,4.316186904907227,1736592.0,8.76,4.7
385,1988-12-15,12.594063758850098,12.62019157409668,12.437291145324709,12.515677452087402,4.316186904907227,1736592.0,8.76,4.7
386,1989-01-01,12.829221725463867,12.88148021697998,12.5679349899292,12.829221725463867,4.424318313598633,2419747.0,9.12,4.6
387,1989-01-05,12.829221725463867,12.88148021697998,12.5679349899292,12.829221725463867,4.424318313598633,2419747.0,9.12,4.6
388,1989-02-01,14.318561553955078,14.501462936401367,14.161788940429688,14.2401762008667,4.9109015464782715,3245944.0,9.36,4.8
389,1989-02-09,14.318561553955078,14.501462936401367,14.161788940429688,14.2401762008667,4.9109015464782715,3245944.0,9.36,4.8
390,1989-02-14,14.318561553955078,14.501462936401367,14.161788940429688,14.2401762008667,4.9109015464782715,3245944.0,9.36,4.8
391,1989-02-24,14.318561553955078,14.501462936401367,14.161788940429688,14.2401762008667,4.9109015464782715,3245944.0,9.36,4.8
392,1989-03-01,13.769858360290527,13.848243713378906,13.53469944000244,13.586956977844238,4.730686664581299,2498683.0,9.85,4.7
393,1989-04-01,13.9527587890625,14.005017280578612,13.848243713378906,14.005017280578612,4.876244068145752,1678227.0,9.84,4.6
394,1989-05-01,14.867265701293944,14.94565200805664,14.841136932373049,14.94565200805664,5.203754425048828,920442.0,9.81,4.6
395,1989-05-17,14.867265701293944,14.94565200805664,14.841136932373049,14.94565200805664,5.203754425048828,920442.0,9.81,4.6
396,1989-06-01,15.206939697265623,15.337583541870115,15.180810928344728,15.23306941986084,5.350274562835693,932880.0,9.53,4.5
397,1989-06-06,15.206939697265623,15.337583541870115,15.180810928344728,15.23306941986084,5.350274562835693,932880.0,9.53,4.5
398,1989-07-01,14.89339542388916,14.89339542388916,14.762750625610352,14.867265701293944,5.2217888832092285,560206.0,9.24,4.6
399,1989-07-07,14.89339542388916,14.89339542388916,14.762750625610352,14.867265701293944,5.2217888832092285,560206.0,9.24,4.6
400,1989-07-27,14.89339542388916,14.89339542388916,14.762750625610352,14.867265701293944,5.2217888832092285,560206.0,9.24,4.6
401,1989-08-01,15.93854522705078,16.12144660949707,15.703386306762695,15.755643844604492,5.533816814422607,4160166.0,8.99,4.4
402,1989-09-01,16.382734298706055,16.565635681152344,16.330476760864258,16.46112060546875,5.829184055328369,1329474.0,9.02,4.3
403,1989-10-01,15.703386306762695,15.807901382446287,15.651128768920898,15.729515075683594,5.570110321044922,1959048.0,8.84,4.3
404,1989-10-19,15.703386306762695,15.807901382446287,15.651128768920898,15.729515075683594,5.570110321044922,1959048.0,8.84,4.3
405,1989-11-01,14.94565200805664,15.076295852661133,14.89339542388916,15.050167083740234,5.329542636871338,1058221.0,8.55,4.4
406,1989-11-06,14.94565200805664,15.076295852661133,14.89339542388916,15.050167083740234,5.329542636871338,1058221.0,8.55,4.4
407,1989-12-01,16.12144660949707,16.48724937438965,16.043060302734375,16.46112060546875,5.880232810974121,3203845.0,8.45,4.4
408,1989-12-20,16.12144660949707,16.48724937438965,16.043060302734375,16.46112060546875,5.880232810974121,3203845.0,8.45,4.4
409,1990-01-01,16.591764450073242,16.853052139282227,16.539506912231445,16.826923370361328,6.010900497436523,1789216.0,8.23,4.4
410,1990-02-01,16.330476760864258,16.330476760864258,16.225961685180664,16.27821922302246,5.8148956298828125,1572979.0,8.24,4.6
411,1990-03-01,16.77466583251953,17.009824752807617,16.696279525756836,16.826923370361328,6.065566062927246,1598813.0,8.28,4.9
412,1990-04-01,16.95756721496582,17.11433982849121,16.879180908203125,17.035953521728516,6.1409125328063965,1226139.0,8.26,4.8
413,1990-05-01,16.670150756835938,16.670150756835938,16.48724937438965,16.565635681152344,5.971381664276123,1828445.0,8.18,4.8
414,1990-06-01,17.2972412109375,17.45401382446289,17.2711124420166,17.401756286621094,6.3287763595581055,2344160.0,8.29,4.9
415,1990-07-01,18.185619354248047,18.29013442993164,18.10723114013672,18.237876892089844,6.6328606605529785,1732765.0,8.15,5.0
416,1990-07-13,18.185619354248047,18.29013442993164,18.10723114013672,18.237876892089844,6.6328606605529785,1732765.0,8.15,5.0
417,1990-08-01,18.917224884033203,19.073997497558594,18.81270980834961,19.021738052368164,6.917943954467773,1475386.0,8.13,5.5
418,1990-09-01,16.356605529785156,16.356605529785156,16.173704147338867,16.30434799194336,5.98268461227417,1731330.0,8.2,5.5
419,1990-10-01,16.27821922302246,16.696279525756836,16.225961685180664,16.61789321899414,6.097733974456787,3820981.0,8.11,5.3
420,1990-10-29,16.27821922302246,16.696279525756836,16.225961685180664,16.61789321899414,6.097733974456787,3820981.0,8.11,5.3
421,1990-11-01,16.513378143310547,16.591764450073242,16.330476760864258,16.46112060546875,6.040207386016846,1995406.0,7.81,5.3
422,1990-11-14,16.513378143310547,16.591764450073242,16.330476760864258,16.46112060546875,6.040207386016846,1995406.0,7.81,5.3
423,1990-12-01,17.166597366333008,17.244983673095703,17.035953521728516,17.166597366333008,6.356900691986084,2334114.0,7.31,5.2
424,1990-12-07,17.166597366333008,17.244983673095703,17.035953521728516,17.166597366333008,6.356900691986084,2334114.0,7.31,5.2
425,1990-12-19,17.166597366333008,17.244983673095703,17.035953521728516,17.166597366333008,6.356900691986084,2334114.0,7.31,5.2
426,1991-01-01,17.95046043395996,18.054975509643555,17.741430282592773,17.741430282592773,6.569765090942383,1753336.0,6.91,5.6
427,1991-01-09,17.95046043395996,18.054975509643555,17.741430282592773,17.741430282592773,6.569765090942383,1753336.0,6.91,5.6
428,1991-02-01,17.715301513671875,17.741430282592773,17.349498748779297,17.401756286621094,6.443979740142822,2116442.0,6.25,5.6
429,1991-03-01,18.39464950561523,18.682064056396484,18.368520736694336,18.655935287475582,6.9679694175720215,2011194.0,6.12,5.2
430,1991-03-08,18.39464950561523,18.682064056396484,18.368520736694336,18.655935287475582,6.9679694175720215,2011194.0,6.12,5.2
431,1991-04-01,18.499164581298828,18.551420211791992,18.29013442993164,18.420778274536133,6.880143642425537,1408888.0,5.91,5.1
432,1991-04-30,18.499164581298828,18.551420211791992,18.29013442993164,18.420778274536133,6.880143642425537,1408888.0,5.91,5.1
433,1991-05-01,18.62980842590332,18.682064056396484,18.499164581298828,18.551420211791992,6.928936958312988,1938955.0,5.78,5.1
434,1991-06-01,19.91011619567871,19.988502502441406,19.805601119995117,19.857860565185547,7.483215808868408,1811701.0,5.9,5.0
435,1991-07-01,19.674957275390625,19.674957275390625,19.544313430786133,19.648828506469727,7.404444694519043,1634214.0,5.82,4.8
436,1991-08-01,18.342390060424805,18.342390060424805,17.898202896118164,18.028846740722656,6.793973922729492,2224082.0,5.66,4.6
437,1991-08-06,18.342390060424805,18.342390060424805,17.898202896118164,18.028846740722656,6.793973922729492,2224082.0,5.66,4.6
438,1991-09-01,18.15949058532715,18.237876892089844,18.081104278564453,18.10723114013672,6.885605335235596,1053437.0,5.45,4.5
439,1991-09-13,18.15949058532715,18.237876892089844,18.081104278564453,18.10723114013672,6.885605335235596,1053437.0,5.45,4.5
440,1991-10-01,18.917224884033203,19.10012435913086,18.891094207763672,19.021738052368164,7.233357906341553,1211787.0,5.21,4.4
441,1991-10-31,18.917224884033203,19.10012435913086,18.891094207763672,19.021738052368164,7.233357906341553,1211787.0,5.21,4.4
442,1991-11-01,19.073997497558594,19.204639434814453,18.969482421875,19.10012435913086,7.263169288635254,1461990.0,4.81,4.5
443,1991-11-06,19.073997497558594,19.204639434814453,18.969482421875,19.10012435913086,7.263169288635254,1461990.0,4.81,4.5
444,1991-12-01,18.054975509643555,18.29013442993164,18.054975509643555,18.237876892089844,6.9973039627075195,1367267.0,4.43,4.4
