Date,Open SP500,High SP500,Low SP500,Close SP500,Volume SP500,Interest Rate,Unemployment Rate,Inflation Rate,CPIAUCSL,Open RUSSELL2000,High RUSSELL2000,Low RUSSELL2000,Close RUSSELL2000,Volume RUSSELL2000,Close Oil,Close Gold,Open Gold,High Gold,Low Gold,Change % Gold,OPEN_CLOSE_CHANGE_ABB_SP500,OPEN_CLOSE_CHANGE_ABB_RUSSELL2000,OPEN_CLOSE_CHANGE_ABB_Gold,Interest_Rate_Change,Inflation_Rate_Change,Unemployment_Rate_Change,CPI_Change
2000-11-30,1429.400024,1438.459961,1294.900024,1314.949951,20532300000.0,6.51,3.9,2.6,174.2,497.679993,508.859985,440.76001,445.940002,20532300000.0,32.53,270.35,265.1,270.35,264.3,1.27,-116.50012199999992,-52.82006899999999,4.749999999999886,0.0,0.10000000000000009,0.0,0.29999999999998295
2000-12-31,1314.949951,1389.050049,1254.069946,1320.280029,23610800000.0,6.4,3.9,2.6,174.6,445.940002,495.839996,440.779999,483.529999,22205810000.0,22.58,272.4,270.45,275.55,269.2,-0.06,5.140013000000181,37.190001999999936,2.4499999999999886,-0.10999999999999943,0.0,0.0,0.4000000000000057
2001-01-31,1334.219971,1383.369995,1274.619995,1366.01001,28865300000.0,5.98,4.2,2.6,175.6,494.029999,515.219971,457.559998,508.339996,25258610000.0,26.59,265.85,272.45,272.4,263.05,0.0,31.630004999999983,16.839966000000004,-8.349999999999966,-0.41999999999999993,0.0,0.30000000000000027,1.0
2001-02-28,1366.01001,1376.380005,1215.439941,1239.939941,21644400000.0,5.49,4.2,2.7,176.0,508.329987,510.940002,465.070007,474.369995,21617600000.0,25.16,267.25,266.15,268.65,256.05,-0.37,-126.2800299999999,-33.549958000000004,0.5500000000000682,-0.4900000000000002,0.10000000000000009,0.0,0.4000000000000057
2001-03-31,1239.939941,1267.420044,1081.189941,1160.329956,27806610000.0,5.31,4.3,2.7,176.1,474.380005,485.5,419.700012,450.529999,24872940000.0,23.5,257.95,267.15,272.55,257.95,-0.42,-79.60998500000005,-23.84002700000002,-11.549999999999955,-0.1800000000000006,0.0,0.09999999999999964,0.09999999999999432
2001-04-30,1147.949951,1269.300049,1091.98999,1249.459961,26690790000.0,4.8,4.4,2.6,176.4,441.529999,490.25,424.640015,485.320007,24872280000.0,27.21,264.05,259.15,265.5,255.55,0.0,101.5,43.78997800000002,5.849999999999966,-0.5099999999999998,-0.10000000000000009,0.10000000000000053,0.30000000000001137
2001-05-31,1249.459961,1315.930054,1232.0,1255.819946,24525900000.0,4.21,4.3,2.5,177.3,485.309998,519.890015,480.470001,496.5,24525900000.0,28.55,266.05,263.85,286.35,264.35,-0.02,3.160033999999996,9.050018000000023,2.2499999999998863,-0.5899999999999999,-0.10000000000000009,-0.10000000000000053,0.9000000000000057
2001-06-30,1255.819946,1286.619995,1203.030029,1224.380005,24748030000.0,3.97,4.5,2.7,177.7,496.5,516.47998,482.190002,512.640015,24748030000.0,26.21,270.85,265.9,276.25,265.55,0.56,-31.43994100000009,16.46002099999987,4.400000000000034,-0.23999999999999977,0.20000000000000018,0.20000000000000018,0.39999999999997726
2001-07-31,1226.199951,1239.780029,1165.540039,1211.22998,25626070000.0,3.77,4.6,2.7,177.4,502.98999,514.200012,471.359985,484.779999,25626070000.0,24.35,266.85,269.4,270.85,265.25,0.6,-15.0,-18.660003000000074,-1.849999999999909,-0.20000000000000018,0.0,0.09999999999999964,-0.29999999999998295
2001-08-31,1211.22998,1226.27002,1124.869995,1133.579956,23359200000.0,3.65,4.9,2.7,177.4,484.779999,491.890015,465.420013,468.559998,23359200000.0,26.8,274.45,266.55,279.25,267.55,-0.29,-77.67993200000001,-16.320036999999957,9.750000000000057,-0.1200000000000001,0.0,0.3000000000000007,0.0
2001-09-30,1129.030029,1155.400024,944.75,1040.939941,25945390000.0,3.07,5.0,2.6,178.1,468.170013,472.809998,373.619995,404.869995,26041290000.0,21.87,292.95,275.25,293.0,271.75,0.39,-88.09008799999992,-63.29000799999994,2.349999999999909,-0.5800000000000001,-0.10000000000000009,0.09999999999999964,0.6999999999999886
2001-10-31,1040.939941,1110.609985,1026.76001,1059.780029,29951280000.0,2.49,5.3,2.6,177.6,404.869995,439.809998,393.0,428.170013,29956740000.0,19.63,279.65,291.95,292.15,275.5,-0.25,18.860107999999855,23.300017999999966,-16.760000000000048,-0.5799999999999996,0.0,0.2999999999999998,-0.5
2001-11-30,1059.780029,1163.380005,1054.310059,1139.449951,26330000000.0,2.09,5.5,2.8,177.5,428.170013,465.920013,424.839996,460.779999,26330000000.0,18.92,274.4,279.55,280.45,272.9,0.13,79.66992200000004,32.60000599999995,-5.35000000000008,-0.40000000000000036,0.19999999999999973,0.20000000000000018,-0.09999999999999432
2001-12-31,1140.199951,1173.619995,1114.530029,1148.079956,26472170000.0,1.82,5.7,2.7,177.4,463.329987,494.709991,455.51001,488.5,26472170000.0,19.35,278.95,274.25,280.35,272.75,0.87,8.910033999999996,25.16000299999996,2.6999999999999886,-0.2699999999999998,-0.09999999999999964,0.20000000000000018,-0.09999999999999432
2002-01-31,1161.02002,1176.969971,1081.660034,1130.199951,30689800000.0,1.73,5.7,2.6,177.7,493.619995,503.079987,468.040009,483.100006,30689800000.0,19.07,282.35,276.15,287.55,278.45,0.11,-30.820068999999876,-9.550017000000025,8.900000000000091,-0.09000000000000008,-0.10000000000000009,0.0,0.29999999999998295
2002-02-28,1130.199951,1130.199951,1074.359985,1106.72998,26047600000.0,1.74,5.7,2.6,178.0,483.100006,484.0,457.049988,469.359985,26047600000.0,20.73,296.95,282.75,304.0,286.25,0.19,-23.469970999999987,-13.740021000000013,14.949999999999932,0.010000000000000009,0.0,0.0,0.30000000000001137
2002-03-31,1106.72998,1173.939941,1106.72998,1147.390015,26563200000.0,1.73,5.7,2.4,178.5,469.369995,509.190002,469.190002,506.459991,26563200000.0,25.34,302.65,296.65,302.65,289.75,0.17,40.66003499999988,37.100034999999934,6.949999999999875,-0.010000000000000009,-0.20000000000000018,0.0,0.5
2002-04-30,1147.390015,1147.839966,1063.459961,1076.920044,28568900000.0,1.75,5.9,2.5,179.3,506.459991,523.789978,493.76001,510.670013,28568900000.0,26.98,308.35,302.25,311.35,298.25,-0.87,-70.46997099999999,4.210021999999981,7.2500000000001705,0.020000000000000018,0.10000000000000009,0.20000000000000018,0.8000000000000114
2002-05-31,1076.920044,1106.589966,1048.959961,1067.140015,26905500000.0,1.75,5.8,2.5,179.5,510.670013,515.26001,482.600006,487.470001,26874200000.0,23.87,326.55,309.25,326.55,307.65,0.48,-9.780029000000013,-23.20001199999996,18.63999999999993,0.0,0.0,-0.10000000000000053,0.19999999999998863
2002-06-30,1064.660034,1079.930054,952.919983,989.820007,31258810000.0,1.75,5.8,2.3,179.6,487.829987,492.700012,441.76001,462.640015,29781070000.0,25.33,314.62,324.75,328.1,314.62,-1.14,-74.50006099999996,-25.089965999999947,-12.260000000000105,0.0,-0.20000000000000018,0.0,0.09999999999999432
2002-07-31,989.820007,994.460022,775.679993,911.619995,42228720000.0,1.73,5.8,2.2,180.0,462.630005,462.630005,354.109985,392.420013,42228720000.0,26.28,303.55,314.0,323.95,302.55,-0.39,-77.73004199999991,-70.21002199999998,-9.300000000000068,-0.020000000000000018,-0.09999999999999964,0.0,0.4000000000000057
2002-08-31,911.619995,965.0,833.440002,916.070007,29298400000.0,1.74,5.7,2.4,180.5,392.420013,410.920013,367.119995,390.959991,29298400000.0,27.56,312.75,303.75,315.65,304.65,-0.4,11.440003000000047,-1.4600219999999808,10.899999999999807,0.010000000000000009,0.19999999999999973,-0.09999999999999964,0.5
2002-09-30,917.799988,928.150024,800.200012,815.280029,28653610000.0,1.75,5.7,2.2,180.8,394.399994,397.549988,354.299988,362.269989,28653610000.0,29.11,323.75,314.25,326.15,312.75,1.19,-103.54998899999998,-32.529998999999975,13.199999999999818,0.010000000000000009,-0.19999999999999973,0.0,0.30000000000001137
2002-10-31,815.280029,907.440002,768.630005,885.76001,37856310000.0,1.75,5.7,2.2,181.2,362.269989,376.709991,324.899994,373.5,37856310000.0,25.51,317.8,323.6,323.0,311.05,0.44,74.61993399999994,12.380004999999983,-7.39999999999992,0.0,0.0,0.0,0.39999999999997726
2002-11-30,885.76001,941.820007,872.049988,936.309998,29200960000.0,1.34,5.9,2.0,181.5,373.5,411.130005,369.140015,406.350006,29170060000.0,25.74,319.05,317.65,324.45,317.3,0.36,50.549987999999985,32.82998700000002,3.8500000000000227,-0.4099999999999999,-0.20000000000000018,0.20000000000000018,0.30000000000001137
2002-12-31,938.869995,954.280029,869.450012,879.820007,26637100000.0,1.24,6.0,1.9,181.8,410.23999,413.640015,379.670013,383.089996,26637100000.0,30.12,347.0,317.85,349.62,317.8,0.93,-57.92999300000008,-27.269957999999974,31.379999999999995,-0.10000000000000009,-0.10000000000000009,0.09999999999999964,0.30000000000001137
2003-01-31,879.390015,935.049988,840.340027,855.700012,31838080000.0,1.24,5.8,1.9,182.6,382.230011,399.549988,366.589996,372.170013,31838080000.0,31.57,368.48,343.3,370.12,345.62,-0.44,-23.7000129999999,-10.019990000000007,30.70999999999998,0.0,0.0,-0.20000000000000018,0.799999999999983
2003-02-28,844.609985,864.640015,806.289978,841.150024,26813830000.0,1.26,5.9,1.7,183.6,367.619995,373.730011,351.779999,360.519989,26813830000.0,34.0,349.85,370.38,382.0,344.0,1.22,-3.459961000000021,-7.100006000000008,-10.949999999999932,0.020000000000000018,-0.19999999999999996,0.10000000000000053,1.0
2003-03-31,837.280029,895.900024,788.900024,848.179993,31453330000.0,1.25,5.9,1.7,183.9,361.429993,376.369995,343.059998,364.540009,31453330000.0,28.05,337.48,345.1,356.5,326.18,1.68,10.739929000000075,3.1300360000000182,-11.989999999999895,-0.010000000000000009,0.0,0.0,0.30000000000001137
2003-04-30,848.179993,924.23999,847.849976,916.919983,29669610000.0,1.26,6.0,1.5,183.2,364.540009,399.850006,363.730011,398.679993,29681610000.0,23.6,339.62,337.62,339.62,323.0,1.61,68.73999000000003,34.149963000000014,8.209999999999923,0.010000000000000009,-0.19999999999999996,0.09999999999999964,-0.700000000000017
2003-05-31,916.919983,965.380005,902.830017,963.590027,30952100000.0,1.26,6.1,1.6,182.9,398.679993,441.01001,394.190002,441.0,30952100000.0,26.58,364.98,339.65,371.62,341.05,-1.11,46.67004399999996,42.30999699999995,17.569999999999993,0.0,0.10000000000000009,0.09999999999999964,-0.29999999999998295
2003-06-30,949.640015,1015.330017,949.640015,974.5,32908200000.0,1.22,6.3,1.5,183.1,432.640015,465.730011,432.640015,448.369995,32908200000.0,28.88,346.4,368.62,368.3,344.15,0.33,24.85998500000005,15.729980000000012,-23.80000000000024,-0.040000000000000036,-0.10000000000000009,0.20000000000000018,0.19999999999998863
2003-07-31,974.5,1015.409973,962.099976,990.309998,31553200000.0,1.01,6.2,1.5,183.7,448.350006,481.369995,441.220001,476.019989,31553200000.0,28.68,355.0,346.75,364.75,342.15,-0.41,15.900024999999914,27.669983000000002,10.399999999999977,-0.20999999999999996,0.0,-0.09999999999999964,0.5999999999999943
2003-08-31,990.309998,1011.01001,960.840027,1008.01001,24881470000.0,1.03,6.1,1.3,184.5,476.019989,499.420013,449.970001,497.420013,24881470000.0,30.38,375.57,355.48,375.57,347.98,1.6,17.700012000000015,19.680052999999987,21.529999999999802,0.020000000000000018,-0.19999999999999996,-0.10000000000000053,0.8000000000000114
2003-09-30,1002.840027,1040.290039,990.359985,995.969971,30885210000.0,1.01,6.1,1.2,185.1,495.809998,520.609985,482.130005,487.679993,30885210000.0,28.09,385.25,374.9,389.35,371.62,0.78,-6.870055999999977,-8.130004999999983,10.109999999999957,-0.020000000000000018,-0.10000000000000009,0.0,0.5999999999999943
2003-10-31,995.969971,1053.790039,995.969971,1050.709961,32298500000.0,1.01,6.0,1.3,184.9,487.679993,536.409973,487.679993,528.219971,32298500000.0,27.88,384.4,385.07,388.7,369.7,0.23,54.739990000000034,40.53997799999996,-3.0100000000001046,0.0,0.10000000000000009,-0.09999999999999964,-0.19999999999998863
2003-11-30,1046.939941,1063.650024,1031.199951,1058.199951,25962120000.0,1.0,5.8,1.1,185.0,530.369995,547.559998,519.840027,546.51001,25962120000.0,28.95,397.88,383.4,398.5,377.1,0.68,11.229980000000069,16.14001499999995,10.57000000000005,-0.010000000000000009,-0.19999999999999996,-0.20000000000000018,0.09999999999999432
2003-12-31,1058.199951,1112.560059,1053.410034,1111.920044,27839130000.0,0.98,5.7,1.1,185.5,546.51001,566.73999,526.419983,556.909973,27839130000.0,30.3,415.05,398.62,416.38,402.88,-0.32,53.720092999999906,10.53991700000006,18.619999999999948,-0.020000000000000018,0.0,-0.09999999999999964,0.5
2004-01-31,1109.640015,1155.380005,1105.079956,1131.130005,33847500000.0,1.0,5.7,1.1,186.3,565.469971,601.5,556.909973,580.76001,34128850000.0,29.53,402.57,416.35,426.6,399.88,0.67,21.489990000000034,15.280029000000013,-15.330000000000098,0.020000000000000018,0.0,0.0,0.8000000000000114
2004-02-29,1134.109985,1158.97998,1124.439941,1144.939941,29620600000.0,1.01,5.6,1.2,186.7,579.859985,597.080017,564.030029,585.559998,29620600000.0,32.94,396.45,399.88,415.62,395.38,0.27,9.93994100000009,5.380004999999983,-5.67000000000013,0.010000000000000009,0.09999999999999987,-0.10000000000000053,0.39999999999997726
2004-03-31,1144.939941,1163.22998,1087.160034,1126.209961,33597900000.0,1.0,5.8,1.6,187.1,585.559998,603.159973,556.130005,590.309998,33597900000.0,32.29,426.62,397.12,426.62,393.12,1.2,-18.72998000000007,4.75,32.719999999999914,-0.010000000000000009,0.40000000000000013,0.20000000000000018,0.4000000000000057
2004-04-30,1126.209961,1150.569946,1107.22998,1107.300049,31611900000.0,1.0,5.6,1.8,187.4,590.309998,606.419983,558.570007,559.799988,31611900000.0,35.23,387.6,426.88,426.38,385.38,-0.07,-18.859985999999935,-30.479980999999952,-46.029999999999916,0.0,0.19999999999999996,-0.20000000000000018,0.30000000000001137
2004-05-31,1113.890015,1127.73999,1076.319946,1120.680054,30961100000.0,1.0,5.6,1.7,188.2,567.25,575.359985,530.679993,568.280029,30961100000.0,37.0,394.18,388.4,395.75,374.9,-0.4,6.790038999999979,-6.519958000000088,4.9599999999999795,0.0,-0.10000000000000009,0.0,0.799999999999983
2004-06-30,1120.680054,1146.339966,1113.319946,1140.839966,27529500000.0,1.03,5.6,1.9,188.9,568.280029,591.530029,557.659973,591.52002,27529500000.0,33.22,394.38,395.27,402.68,383.38,0.54,20.159912000000077,23.239991000000032,-2.1000000000000796,0.030000000000000027,0.19999999999999996,0.0,0.700000000000017
2004-07-31,1140.839966,1140.839966,1078.780029,1101.719971,29285600000.0,1.26,5.5,1.8,189.1,591.52002,591.52002,531.419983,551.289978,29285600000.0,41.47,391.25,394.5,407.57,388.12,0.74,-39.11999500000002,-40.26001099999996,-3.8400000000000887,0.22999999999999998,-0.09999999999999987,-0.09999999999999964,0.19999999999998863
2004-08-31,1100.430054,1109.680054,1060.719971,1104.23999,27885000000.0,1.43,5.4,1.7,189.2,549.830017,552.140015,515.900024,547.929993,27885000000.0,39.8,409.82,388.05,413.32,391.25,0.72,3.809936000000107,-1.9000240000000304,22.779999999999973,0.16999999999999993,-0.10000000000000009,-0.09999999999999964,0.09999999999999432
2004-09-30,1104.23999,1131.540039,1099.180054,1114.579956,26829870000.0,1.61,5.4,2.0,189.8,547.929993,577.150024,547.700012,572.940002,26829870000.0,47.76,418.25,410.15,418.25,397.88,1.27,10.339966000000004,24.999999000000116,11.270000000000095,0.18000000000000016,0.30000000000000004,0.0,0.6000000000000227
2004-10-31,1114.579956,1142.050049,1090.290039,1130.199951,31511000000.0,1.76,5.5,2.0,190.8,572.940002,592.659973,562.830017,583.789978,31511000000.0,48.16,428.52,418.12,428.62,413.95,1.03,15.670043000000078,10.839966999999888,15.039999999999907,0.1499999999999999,0.0,0.09999999999999964,1.0
2004-11-30,1130.199951,1188.459961,1127.599976,1173.819946,30460280000.0,1.93,5.4,2.2,191.7,583.789978,635.97998,581.109985,633.77002,30460280000.0,44.23,450.88,429.5,453.68,421.88,-0.62,43.64001499999995,49.980042000000026,24.519999999999982,0.16999999999999993,0.20000000000000018,-0.09999999999999964,0.8999999999999773
2004-12-31,1173.780029,1217.329956,1173.780029,1211.920044,31102500000.0,2.16,5.4,2.2,191.7,633.77002,656.109985,621.76001,651.570007,31102700000.0,40.38,438.45,451.12,455.82,434.5,0.23,38.14001499999995,17.799986999999987,-14.920000000000016,0.2300000000000002,0.0,0.0,0.0
2005-01-31,1213.550049,1217.800049,1163.75,1181.27002,32285700000.0,2.28,5.3,2.3,191.6,653.059998,656.109985,604.169983,624.02002,32284900000.0,44.51,422.62,437.6,438.45,418.95,-0.98,-32.28002900000001,-29.039977999999905,-16.33000000000004,0.11999999999999966,0.09999999999999964,-0.10000000000000053,-0.09999999999999432
2005-02-28,1181.27002,1212.439941,1180.949951,1203.599976,29297410000.0,2.5,5.4,2.4,192.4,624.02002,640.590027,616.909973,634.059998,29297410000.0,50.13,435.62,422.4,435.62,412.8,0.16,22.32995600000004,10.039977999999905,15.510000000000161,0.2200000000000002,0.10000000000000009,0.10000000000000053,0.8000000000000114
2005-03-31,1203.599976,1229.109985,1163.689941,1180.589966,39014150000.0,2.63,5.2,2.3,193.1,634.059998,647.640015,603.75,615.070007,39014150000.0,53.22,428.45,435.65,445.85,424.85,0.49,-23.010009999999966,-18.989990999999918,-5.280000000000143,0.1299999999999999,-0.10000000000000009,-0.20000000000000018,0.6999999999999886
2005-04-30,1180.589966,1191.880005,1136.150024,1156.849976,43424270000.0,2.79,5.2,2.2,193.7,615.070007,620.900024,570.030029,579.380005,43424270000.0,50.61,434.88,428.35,437.12,424.02,0.86,-23.520019000000048,-35.679992000000084,4.599999999999909,0.16000000000000014,-0.09999999999999964,0.0,0.5999999999999943
2005-05-31,1143.219971,1199.560059,1139.189941,1191.5,41684350000.0,3.0,5.1,2.2,193.6,575.02002,619.390015,570.030029,616.710022,41684350000.0,49.3,417.35,431.57,434.88,417.25,-0.33,48.28002900000001,41.690001999999936,-14.410000000000082,0.20999999999999996,0.0,-0.10000000000000053,-0.09999999999999432
2005-06-30,1191.5,1219.589966,1188.300049,1191.329956,40334040000.0,3.04,5.0,2.0,193.7,616.710022,648.190002,616.700012,639.659973,40334040000.0,55.36,435.25,417.0,441.25,415.45,-0.48,-0.1602789999997185,22.91992100000016,25.189999999999827,0.040000000000000036,-0.20000000000000018,-0.09999999999999964,0.09999999999999432
2005-07-31,1191.329956,1245.150024,1183.550049,1234.180054,37464670000.0,3.26,5.0,2.1,194.9,639.659973,684.809998,638.929993,679.75,37464670000.0,59.77,430.2,434.85,430.2,419.85,0.51,42.85009799999989,40.090026999999964,-6.159999999999968,0.21999999999999975,0.10000000000000009,0.0,1.200000000000017
2005-08-31,1234.180054,1245.859985,1201.069946,1220.329956,42030090000.0,3.5,4.9,2.1,196.1,679.75,688.51001,645.380005,666.51001,42030090000.0,66.8,435.25,429.7,446.2,431.25,0.93,-13.870116000000053,-13.239990000000034,4.2999999999999545,0.2400000000000002,0.0,-0.09999999999999964,1.1999999999999886
2005-09-30,1220.329956,1243.130005,1205.349976,1228.810059,44777510000.0,3.62,5.0,2.0,198.8,666.51001,682.48999,644.73999,667.799988,44777510000.0,61.7,469.15,435.0,472.25,443.25,-0.66,7.780151999999816,1.2899780000000192,33.38999999999976,0.1200000000000001,-0.10000000000000009,0.09999999999999964,2.700000000000017
2005-10-31,1227.680054,1233.339966,1168.199951,1207.01001,51891310000.0,3.78,5.0,2.1,199.1,665.030029,674.169983,614.76001,646.609985,51891310000.0,58.47,465.2,471.6,475.55,461.25,-1.74,-20.67004399999996,-18.42004399999996,-7.9900000000002365,0.1599999999999997,0.10000000000000009,0.0,0.29999999999998295
2005-11-30,1207.01001,1270.640015,1201.069946,1249.47998,45102870000.0,4.0,5.0,2.1,198.1,646.609985,686.219971,640.179993,677.289978,45102870000.0,53.25,493.85,465.3,500.1,456.6,-1.25,42.4699700000001,30.700012000000015,23.61000000000024,0.2200000000000002,0.0,0.0,-1.0
2005-12-31,1249.47998,1275.800049,1246.589966,1248.290039,41756130000.0,4.16,4.9,2.2,198.1,677.289978,693.630005,669.039978,673.219971,41756130000.0,58.34,517.6,493.88,528.3,492.7,0.3,-1.1899410000000898,-4.030029000000013,19.44999999999999,0.16000000000000014,0.10000000000000009,-0.09999999999999964,0.0
2006-01-31,1254.420044,1294.900024,1245.73999,1280.079956,50655150000.0,4.29,4.7,2.1,199.3,677.960022,736.25,666.580017,733.200012,50655150000.0,63.19,568.95,515.4,572.65,517.6,-0.04,25.619872000000214,55.239990000000034,54.039999999999964,0.1299999999999999,-0.10000000000000009,-0.20000000000000018,1.200000000000017
2006-02-28,1280.079956,1297.569946,1253.609985,1280.660034,42859940000.0,4.49,4.8,2.1,199.4,733.200012,742.77002,708.119995,730.640015,42859940000.0,59.78,561.75,568.95,575.05,534.88,1.19,0.5401609999998982,-2.5599970000000667,-8.250000000000227,0.20000000000000018,0.0,0.09999999999999964,0.09999999999999432
2006-03-31,1280.660034,1310.880005,1268.420044,1294.869995,50905040000.0,4.59,4.7,2.1,199.7,730.640015,767.159973,713.619995,765.140015,50905040000.0,66.06,583.65,561.15,589.15,534.05,-0.85,14.050048999999944,34.5,23.249999999999886,0.09999999999999964,0.0,-0.09999999999999964,0.29999999999998295
2006-04-30,1300.25,1318.160034,1280.73999,1310.609985,45545140000.0,4.79,4.7,2.3,200.7,762.590027,778.570007,740.23999,764.539978,45545140000.0,72.15,654.5,588.75,655.8,579.05,3.23,1.9899890000001506,1.8699349999999413,60.00999999999988,0.20000000000000018,0.19999999999999973,0.0,1.0
2006-05-31,1310.609985,1326.699951,1245.339966,1270.089966,54312830000.0,4.94,4.6,2.4,201.3,764.539978,784.619995,696.059998,721.01001,54312830000.0,67.57,643.7,654.6,730.5,636.6,-1.39,-37.98022499999979,-43.23022299999991,-0.8000000000002956,0.15000000000000036,0.10000000000000009,-0.10000000000000053,0.6000000000000227
2006-06-30,1270.050049,1290.680054,1219.290039,1270.199951,54873260000.0,4.99,4.6,2.6,201.8,721.01001,742.26001,669.880005,724.669983,54873260000.0,73.2,613.1,643.3,645.4,543.35,2.53,2.649902999999995,4.3300769999998465,-21.449999999999704,0.04999999999999982,0.20000000000000018,0.0,0.5
2006-07-31,1272.859985,1280.420044,1224.540039,1276.660034,49397780000.0,5.24,4.7,2.7,202.9,714.320007,730.799988,668.580017,700.559998,49397780000.0,74.75,634.58,597.4,676.75,597.35,-0.21,5.0200190000000475,-13.359985999999935,21.399999999999977,0.25,0.10000000000000009,0.10000000000000053,1.0999999999999943
2006-08-31,1278.530029,1306.73999,1261.300049,1303.819946,50485620000.0,5.25,4.7,2.8,203.8,700.559998,725.039978,674.75,720.530029,50485620000.0,67.66,626.9,636.0,656.2,607.4,1.15,28.20007200000009,20.480103999999642,-5.2999999999999545,0.009999999999999787,0.09999999999999964,0.0,0.9000000000000057
2006-09-30,1303.800049,1340.280029,1290.930054,1335.849976,49001440000.0,5.25,4.5,2.9,202.8,720.52002,738.159973,700.440002,725.590027,49001440000.0,59.09,598.3,625.3,640.75,571.95,-0.76,32.26001199999973,5.499875999999858,-29.300000000000068,0.0,0.10000000000000009,-0.20000000000000018,-1.0
2006-10-31,1339.150024,1389.449951,1327.099976,1377.939941,59067050000.0,5.25,4.4,2.7,201.9,732.559998,776.039978,712.169983,766.840027,59067050000.0,56.13,606.6,601.25,611.0,559.9,0.35,39.97998299999972,34.65008300000011,0.4999999999997726,0.0,-0.19999999999999973,-0.09999999999999964,-0.9000000000000057
2006-11-30,1377.76001,1407.890015,1360.97998,1400.630005,55343930000.0,5.25,4.5,2.6,202.0,766.820007,795.169983,746.289978,786.119995,55343930000.0,64.36,648.3,606.4,649.0,605.7,1.84,26.02990899999986,20.410033,41.70000000000027,0.0,-0.10000000000000009,0.09999999999999964,0.09999999999999432
2006-12-31,1400.630005,1431.810059,1385.930054,1418.300049,47578780000.0,5.24,4.4,2.6,203.1,785.710022,801.01001,773.059998,787.659973,47578780000.0,58.96,636.8,648.0,650.0,612.05,0.28,19.53015000000005,-2.0101290000000063,-13.650000000000205,-0.009999999999999787,0.0,-0.09999999999999964,1.0999999999999943
2007-01-31,1424.709961,1441.609985,1403.969971,1438.23999,58364400000.0,5.25,4.6,2.7,203.437,794.440002,803.460022,768.690002,800.340027,58364400000.0,56.52,653.2,634.8,655.2,602.2,0.9,18.250121000000036,13.329956000000152,14.600000000000023,0.009999999999999787,0.10000000000000009,0.1999999999999993,0.3370000000000175
2007-02-28,1437.900024,1461.569946,1389.420044,1406.819946,51844990000.0,5.26,4.5,2.7,204.226,802.02002,830.01001,784.419983,793.299988,51844990000.0,59.39,669.95,653.0,689.7,643.15,-1.48,-28.319822000000386,-3.6400159999997186,20.600000000000023,0.009999999999999787,0.0,-0.09999999999999964,0.7889999999999873
2007-03-31,1406.800049,1438.890015,1363.97998,1420.859985,67622250000.0,5.26,4.4,2.5,205.288,787.619995,811.049988,760.059998,800.710022,67622250000.0,68.47,663.6,669.55,677.55,632.8,0.35,15.609740000000329,6.929993999999851,-13.009999999999991,0.0,-0.20000000000000018,-0.09999999999999964,1.0620000000000118
2007-04-30,1422.52002,1498.02002,1408.900024,1482.369995,59936430000.0,5.25,4.5,2.3,205.904,799.950012,835.169983,794.419983,814.570007,59936430000.0,67.23,678.25,661.8,693.85,656.7,-0.4,61.07031199999983,9.41998199999989,7.650000000000091,-0.009999999999999787,-0.20000000000000018,0.09999999999999964,0.6159999999999854
2007-05-31,1482.369995,1535.560059,1476.699951,1530.619995,64958050000.0,5.25,4.4,2.2,206.755,815.380005,849.26001,807.690002,847.179993,64958050000.0,68.18,660.95,678.45,691.55,652.05,1.12,51.300169000000096,31.58990700000004,-20.950000000000045,0.0,-0.09999999999999964,-0.09999999999999964,0.8509999999999991
2007-06-30,1530.619995,1540.560059,1484.180054,1503.349976,65322800000.0,5.25,4.6,2.2,207.234,848.619995,856.390015,819.75,833.700012,65322800000.0,72.22,649.65,662.2,674.7,639.65,0.14,-25.510007000000314,-10.049923000000376,-16.450000000000045,0.0,0.0,0.1999999999999993,0.4790000000000134
2007-07-31,1505.699951,1555.900024,1454.25,1455.27002,73502840000.0,5.26,4.7,2.2,207.603,840.72998,856.47998,770.590027,776.119995,73502840000.0,77.01,663.5,648.85,687.5,645.4,-0.26,-50.34008700000004,-69.94018400000027,12.049999999999727,0.009999999999999787,0.0,0.10000000000000053,0.3689999999999998
2007-08-31,1455.180054,1503.890015,1370.599976,1473.98999,91381760000.0,5.02,4.6,2.1,207.667,774.969971,803.51001,736.0,792.859985,91381760000.0,72.29,673.0,663.4,677.0,641.5,1.19,21.569946000000073,1.839843999999971,7.249999999999886,-0.2400000000000002,-0.10000000000000009,-0.10000000000000053,0.06399999999999295
2007-09-30,1457.609985,1538.73999,1439.290039,1526.75,60541310000.0,4.94,4.7,2.1,208.547,789.580017,822.869995,759.419983,805.450012,60541310000.0,80.97,744.1,665.0,745.9,664.7,1.31,69.25048799999968,13.820128000000295,82.39999999999998,-0.07999999999999918,0.0,0.10000000000000053,0.8799999999999955
2007-10-31,1527.290039,1576.089966,1489.560059,1549.380005,76022580000.0,4.76,4.7,2.2,209.19,806.039978,852.059998,788.659973,828.02002,76022580000.0,89.87,796.2,744.2,796.9,721.1,1.87,9.249512000000323,12.160031000000231,47.55000000000018,-0.1800000000000006,0.10000000000000009,0.0,0.6430000000000007
